JENIS,NOFAKTUR,TGL,NOSO,TUTUPSO,JATUHTEMPO,KODECUSTOMER,NAMACUSTOMER,ALAMATCUSTOMER,KODESALESMAN,NAMASALESMAN,KODEGUDANG,NAMAGUDANG,KODEBARANG,NAMABARANG,QTY,HARGAJUAL,SATUANKECIL,PDISCOUNTITEM,PDISCOUNTITEM2,PDISCOUNTITEM3,DISCOUNTITEM,NETTO,KETERANGAN,KODESUPLIER,NAMASUPLIER
JUAL,261.005.583,15/05/2026 0:00,2605120322,T,,D.116,TB.BAROKAH,JL.SULAKSANA ANTAPANI NO.39 TLP:08122183,U,GANIS,1,GUDANG BAIK,2103863,Shintex Wall Filler  1 KG,10.00,"26,000.00",KL,7.50,0.00,0.00,"19,500.00","240,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.583,15/05/2026 0:00,2605120322,T,,D.116,TB.BAROKAH,JL.SULAKSANA ANTAPANI NO.39 TLP:08122183,U,GANIS,1,GUDANG BAIK,2101643,Kingkong Wall Paint Super White 1 KG,12.00,"31,000.00",KL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.583,15/05/2026 0:00,2605120322,T,,D.116,TB.BAROKAH,JL.SULAKSANA ANTAPANI NO.39 TLP:08122183,U,GANIS,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"48,000.00",KL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.584,15/05/2026 0:00,2605150355,T,,D.129,PB.PADASURTI 3,JL.SINDANG LAYA ATAS KOMP.PAMOYANAN RT.0,U,GANIS,1,GUDANG BAIK,2102178,Mascot Wall Paint Super White 5 KG,12.00,"73,000.00",GLN,7.50,0.00,0.00,"65,700.00","810,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.584,15/05/2026 0:00,2605150355,T,,D.129,PB.PADASURTI 3,JL.SINDANG LAYA ATAS KOMP.PAMOYANAN RT.0,U,GANIS,1,GUDANG BAIK,2102129,Mascot Wall Paint Super White 20 KG,1.00,"249,000.00",PL,7.50,0.00,0.00,"18,675.00","230,325.00",,1,"INDOWIRA, PT"
JUAL,261.005.587,15/05/2026 0:00,2605120281,T,,N.841,UJANG DANI,KP.WALINI RT.09/RW.13 SEBELUM SD BABAKAN SUKAMULYA RANCAEKEK,13,BU RINI,1,GUDANG BAIK,2102109,Mascot Wall Paint Super White 200 KG,5.00,"2,000,000.00",DRM,5.00,0.00,0.00,"500,000.00","9,500,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.589,15/05/2026 0:00,2605150359,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",60.00,"125,000.00",KL,10.00,0.00,0.00,"750,000.00","6,750,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.589,15/05/2026 0:00,2605150359,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2103148,Petalac Thinner PU  20 LTR,5.00,"1,084,500.00",JRG,0.00,0.00,0.00,0.00,"5,422,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.590,15/05/2026 0:00,2605150360,T,,A.311,SINAR RAJAWALI,RAJAWALI BARAT 37,U,GANIS,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"48,000.00",KL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.591,15/05/2026 0:00,2605150361,T,,C.124,MAKMUR,TKI 1 NO.29,C,YONATHAN,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,6.00,"435,000.00",PL,7.50,0.00,0.00,"195,750.00","2,414,250.00",,1,"INDOWIRA, PT"
JUAL,261.005.592,15/05/2026 0:00,2605120337,T,,D.136,DELI JAYA STEEL,JL.RAYA LASWI 214 MANGGAHANG KEC.BALE ENDAH,D,WILLY,1,GUDANG BAIK,2102064,Meiji Zinc Chromate Primer Grey 1 KG,8.00,"57,500.00",KL,7.50,0.00,0.00,"34,500.00","425,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.593,15/05/2026 0:00,2605120314,T,,A.311,SINAR RAJAWALI,RAJAWALI BARAT 37,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.593,15/05/2026 0:00,2605120314,T,,A.311,SINAR RAJAWALI,RAJAWALI BARAT 37,U,GANIS,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,3.00,"435,000.00",PL,7.50,0.00,0.00,"97,875.00","1,207,125.00",,1,"INDOWIRA, PT"
JUAL,261.005.594,15/05/2026 0:00,2605120310,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104075,Tawon Kembang Meni Kayu & Besi  4.5 KG,4.00,"220,000.00",GLN,7.50,0.00,0.00,"66,000.00","814,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.594,15/05/2026 0:00,2605120310,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,5.00,"435,000.00",PL,7.50,0.00,0.00,"163,125.00","2,011,875.00",,1,"INDOWIRA, PT"
JUAL,261.005.595,15/05/2026 0:00,2605120326,T,,A.411,MENARA,HOLIS 171 H (CIBUNTU SELATAN),Y,KEN - Y,1,GUDANG BAIK,2101330,Attaboy Wall Putty Instant Powder  2 KG,12.00,"38,000.00",BKS,7.50,0.00,0.00,"34,200.00","421,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.596,15/05/2026 0:00,2605120324,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2104183,Wiratex Wall paint 848 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.596,15/05/2026 0:00,2605120324,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103810,Shintex Cat Genteng 301 Black 4KG,2.00,"204,000.00",GLN,7.50,0.00,0.00,"30,600.00","377,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.596,15/05/2026 0:00,2605120324,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103819,Shintex Cat Genteng 316 Minimal Grey 4KG,4.00,"204,000.00",GLN,7.50,0.00,0.00,"61,200.00","754,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.596,15/05/2026 0:00,2605120324,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103786,Shintex Cat Bak White 1 KG,3.00,"64,000.00",KL,7.50,0.00,0.00,"14,400.00","177,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.596,15/05/2026 0:00,2605120324,T,,Y.279,PD.BERKAH AMANAH,KP.CILIMUS PADA ASIH CISARUA,Y,KEN - Y,1,GUDANG BAIK,2103783,Shintex Cat Bak 009 Sky Blu 1 KG,3.00,"64,000.00",KL,7.50,0.00,0.00,"14,400.00","177,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.597,15/05/2026 0:00,2605150362,T,,K.405,MAESTRO LAMP,JL.SASTRA NO.3,L,RUDI *,1,GUDANG BAIK,2101419,Crystal Coat Thinner  5 LITER,1.00,"313,000.00",GLN,0.00,0.00,0.00,0.00,"313,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.598,15/05/2026 0:00,2605150363,T,,U.288,TB.GMS,JL.TERUSAN NANJUNG KP.SUKABIRUS RT.01/09 NO.22 B,U,GANIS,1,GUDANG BAIK,2102095,Mascot Wall Filler  4 KG,8.00,"55,000.00",GLN,7.50,0.00,0.00,"33,000.00","407,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.598,15/05/2026 0:00,2605150363,T,,U.288,TB.GMS,JL.TERUSAN NANJUNG KP.SUKABIRUS RT.01/09 NO.22 B,U,GANIS,1,GUDANG BAIK,2102173,Mascot Wall Paint 2156 Garden 5 KG,8.00,"73,000.00",GLN,7.50,0.00,0.00,"43,800.00","540,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.599,15/05/2026 0:00,2605150364,T,,D.507,INTI LOGAM,PASAR ATAS 38,U,GANIS,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,12.00,"93,000.00",KL,7.50,0.00,0.00,"83,700.00","1,032,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.600,15/05/2026 0:00,2605120332,T,,C.138,AL-BAROKAH,JL.POJOK SELATAN 226 CIMAHI,C,YONATHAN,1,GUDANG BAIK,2104863,Shintex Wall Filler 4 KG,4.00,"62,000.00",GL,7.50,0.00,0.00,"18,600.00","229,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.601,15/05/2026 0:00,2605120334,T,,N.254,"SANBE FARMA ,PT",JL.TAMAN SARI NO.10,13,BU RINI,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,1.00,"962,000.00",PL,7.50,0.00,0.00,"72,150.00","889,850.00",U/P.NASRUL HIDAYAT,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104185,Wiratex Wall Paint 850 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104188,Wiratex Wall Paint 853 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104157,Wiratex Wall Paint 806 Cream 5KG,3.00,"93,000.00",GL,7.50,0.00,0.00,"20,925.00","258,075.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104170,Wiratex Wall Paint 829 Deep Pi 5KG,1.00,"93,000.00",GL,7.50,0.00,0.00,"6,975.00","86,025.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104160,Wiratex Wall Paint 809 Jonquil 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104165,Wiratex Wall Paint 823 Poppy O 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.602,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104093,Wiratex Ceiling & Gypsum Paint Putih Prima 5 KG,4.00,"91,000.00",GLN,7.50,0.00,0.00,"27,300.00","336,700.00",,1,"INDOWIRA, PT"
JUAL,261.005.604,15/05/2026 0:00,2605070153,T,,N.136,CAPRIFARMINDO,JL.PURNAWARMAN NO.47,13,BU RINI,1,GUDANG BAIK,2300135,Petalux Acrylic Enamel Sanbe Grey 7203 20KG,3.00,"2,550,000.00",PAIL,0.00,0.00,0.00,0.00,"7,650,000.00",U/P MUHAMMAD SULAEMI,1,"INDOWIRA, PT"
JUAL,261.005.604,15/05/2026 0:00,2605070153,T,,N.136,CAPRIFARMINDO,JL.PURNAWARMAN NO.47,13,BU RINI,1,GUDANG BAIK,2103423,Petalux Thinner Acrylic Enamel Paint  1LTR,12.00,"60,000.00",KL,0.00,0.00,0.00,0.00,"720,000.00",U/P MUHAMMAD SULAEMI,1,"INDOWIRA, PT"
JUAL,261.005.611,15/05/2026 0:00,2605150382,T,,A.605,MAJU JAYA,ANDIR 103,Y,KEN - Y,1,GUDANG BAIK,2102081,Meiji Zinc Chromate Primer Dark Grey 5 KG,1.00,"258,000.00",GLN,7.50,0.00,0.00,"19,350.00","238,650.00",,1,"INDOWIRA, PT"
JUAL,261.005.611,15/05/2026 0:00,2605150382,T,,A.605,MAJU JAYA,ANDIR 103,Y,KEN - Y,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,6.00,"47,500.00",KL,5.00,0.00,0.00,"14,250.00","270,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.615,15/05/2026 0:00,2605060115,T,,R.571,PERUM BUMI CITRA INDAH 4,CIPATIK,R,SIMON QIRENE,1,GUDANG BAIK,2105145,SHINTEX WALL PAINT 999 ADINDA 200KG,3.00,"3,172,500.00",DRUM,0.00,0.00,0.00,0.00,"9,517,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.615,15/05/2026 0:00,2605060115,T,,R.571,PERUM BUMI CITRA INDAH 4,CIPATIK,R,SIMON QIRENE,1,GUDANG BAIK,2200201,Shintex Wall paint 9101 Orange 200KG,2.00,"3,172,500.00",DRUM,0.00,0.00,0.00,0.00,"6,345,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.616,15/05/2026 0:00,2605150383,T,,R.485,TB.WAHANA BANGUNAN,CIBADUYUT RAYA NO.165 SEBELAH GG H.RUSDI,D,WILLY,1,GUDANG BAIK,2102074,Meiji Zinc Chromate Light Grey 20 KG,2.00,"962,000.00",PL,7.50,0.00,0.00,"144,300.00","1,779,700.00",,1,"INDOWIRA, PT"
JUAL,261.005.617,15/05/2026 0:00,2605150345,T,,L.427,SANTI,SUMBER SARI,L,RUDI *,1,GUDANG BAIK,2102837,Petalac 2K PU Hardener Normal  200CC,2.00,"61,000.00",KL,10.00,0.00,0.00,"12,200.00","109,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.617,15/05/2026 0:00,2605150345,T,,L.427,SANTI,SUMBER SARI,L,RUDI *,1,GUDANG BAIK,2600095,Petalac 2K PU CO Base P.120 Soft Pink 0.8LT,2.00,"159,000.00",KL,10.00,0.00,0.00,"31,800.00","286,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.618,15/05/2026 0:00,2605150395,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2101608,Kingkong Wall Putty Instant Powder  5 KG,1.00,"38,000.00",BKS,5.00,0.00,0.00,"1,900.00","36,100.00",CI LILIS,1,"INDOWIRA, PT"
JUAL,261.005.619,15/05/2026 0:00,2605150394,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2104042,Shintex Wall Paint Super White 5KG,4.00,"118,000.00",GLN,7.50,0.00,0.00,"35,400.00","436,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.619,15/05/2026 0:00,2605150394,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2102138,Mascot Wall Paint 203 Cream 25 KG,1.00,"317,000.00",PL,7.50,0.00,0.00,"23,775.00","293,225.00",,1,"INDOWIRA, PT"
JUAL,261.005.619,15/05/2026 0:00,2605150394,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2104113,Wiratex Wall Paint 806 Cream 25 KG,1.00,"435,000.00",PL,7.50,0.00,0.00,"32,625.00","402,375.00",,1,"INDOWIRA, PT"
JUAL,262.000.633,15/05/2026 0:00,2605150348,T,,X.247,JAYA BARU,TERUSAN CIBADUYUT 101,R,SIMON QIRENE,1,GUDANG BAIK,2104937,Bonus Kuas,8.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.633,15/05/2026 0:00,2605150348,T,,X.247,JAYA BARU,TERUSAN CIBADUYUT 101,R,SIMON QIRENE,1,GUDANG BAIK,2104949,Bonus Roller,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.635,15/05/2026 0:00,2605120321,T,,U.196,TB.SUMBER REJEKI,JL.KOLONEL MASTURI NO.161 LEMBANG,U,GANIS,1,GUDANG BAIK,2104949,Bonus Roller,3.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.636,15/05/2026 0:00,2605150361,T,,C.124,MAKMUR,TKI 1 NO.29,C,YONATHAN,1,GUDANG BAIK,2104949,Bonus Roller,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.637,15/05/2026 0:00,2605120314,T,,A.311,SINAR RAJAWALI,RAJAWALI BARAT 37,U,GANIS,1,GUDANG BAIK,2104949,Bonus Roller,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.638,15/05/2026 0:00,2605120310,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104949,Bonus Roller,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.639,15/05/2026 0:00,2605150365,T,,R.574,TB.RIZKY GYPSUM,JL.CIMENTENG MARTASIK CIPAGERAN RT.01/11,R,SIMON QIRENE,1,GUDANG BAIK,2104937,Bonus Kuas,4.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,261.005.677,18/05/2026 0:00,2605180399,T,,G.205,ALPIN JAYA,JL.PUSAKA (PANTURA) BELAKANG RM.TAMAN SA,C,YONATHAN,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,10.00,"323,000.00",PAIL,7.50,0.00,0.00,"242,250.00","2,987,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.677,18/05/2026 0:00,2605180399,T,,G.205,ALPIN JAYA,JL.PUSAKA (PANTURA) BELAKANG RM.TAMAN SA,C,YONATHAN,1,GUDANG BAIK,2102129,Mascot Wall Paint Super White 20 KG,10.00,"249,000.00",PL,7.50,0.00,0.00,"186,750.00","2,303,250.00",,1,"INDOWIRA, PT"
JUAL,261.005.678,18/05/2026 0:00,2605180404,T,,GA.109,TB.MATRIAL JAYA,JL.RA KARTINI NO.1 SUBANG,C,YONATHAN,1,GUDANG BAIK,2200199,Kingkong Wall Paint Special 507 Poppy O 4.5KG,4.00,"84,000.00",GLN,7.50,0.00,0.00,"25,200.00","310,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.679,18/05/2026 0:00,2605180408,T,,G.199,PULAU INDAH,JL.VETERAN PAMANUKAN,C,YONATHAN,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,5.00,"323,000.00",PAIL,7.50,0.00,0.00,"121,125.00","1,493,875.00",,1,"INDOWIRA, PT"
JUAL,261.005.680,18/05/2026 0:00,2605180407,T,,Y.280,ABDI JAYA,KOMP.MEKAR WANGI JL.MEKAR SEJAHTERA POS 16,Y,KEN - Y,1,GUDANG BAIK,2300180,Daltone PU Base Coat D020 Deep Black 1Lt,6.00,"175,000.00",KL,10.00,0.00,0.00,"105,000.00","945,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.681,18/05/2026 0:00,2605180406,T,,D.616,PB.BAROKAH,CIPANJAR 242 CIWARUGA CIGUGUR GIRANG,Y,KEN - Y,1,GUDANG BAIK,2104042,Shintex Wall Paint Super White 5KG,20.00,"118,000.00",GLN,7.50,0.00,0.00,"177,000.00","2,183,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.682,18/05/2026 0:00,2605180405,T,,A.411,MENARA,HOLIS 171 H (CIBUNTU SELATAN),Y,KEN - Y,1,GUDANG BAIK,2104075,Tawon Kembang Meni Kayu & Besi  4.5 KG,4.00,"220,000.00",GLN,7.50,0.00,0.00,"66,000.00","814,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.682,18/05/2026 0:00,2.605.180.405,T,,A.411,MENARA,HOLIS 171 H (CIBUNTU SELATAN),Y,KEN - Y,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"48,000.00",KL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.683,18/05/2026 0:00,2.605.180.403,T,,A.427,TB.ABADI MULYA 8,JL.RAYA NANJUNG NO.77,Y,KEN - Y,1,GUDANG BAIK,2101607,Kingkong Wall Putty Instant Powder  25 KG,3.00,"146,300.00",ZAK,7.50,0.00,0.00,"32,917.50","405,982.50",,1,"INDOWIRA, PT"
JUAL,261.005.684,18/05/2026 0:00,2.605.180.402,T,,W.429,PT.VISTA KREASINDO,JL.LASWI NO.146,13,BU RINI,1,GUDANG BAIK,2103564,Petalux Wall Paint 643 Irish W 25 KG,1.00,"800,000.00",PL,0.00,0.00,0.00,0.00,"800,000.00",K/KOPITIAM 146,1,"INDOWIRA, PT"
JUAL,261.005.685,18/05/2026 0:00,2.605.180.401,T,,B.421,BOGA SENI BERKAH,"JL.RADIO,CILILIN BANDUNG BARAT",C,YONATHAN,1,GUDANG BAIK,2104160,Wiratex Wall Paint 809 Jonquil 5KG,12.00,"93,000.00",GL,7.50,0.00,0.00,"83,700.00","1,032,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.685,18/05/2026 0:00,2.605.180.401,T,,B.421,BOGA SENI BERKAH,"JL.RADIO,CILILIN BANDUNG BARAT",C,YONATHAN,1,GUDANG BAIK,2104115,Wiratex Wall Paint 809 Jonquil 25 KG,2.00,"435,000.00",PL,7.50,0.00,0.00,"65,250.00","804,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.687,18/05/2026 0:00,2605180415,T,,D.131,SINAR MAS,TKI III D4 NO.17,D,WILLY,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,10.00,"435,000.00",PL,7.50,0.00,0.00,"326,250.00","4,023,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.688,18/05/2026 0:00,2.605.180.414,T,,C.208,KURNIA,CIBEUREUM 90,D,WILLY,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,6.00,"120,000.00",GLN,5.00,0.00,0.00,"36,000.00","684,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104183,Wiratex Wall paint 848 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104182,Wiratex Wall Paint 847 Spring 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104179,Wiratex Wall Paint 844 Terraco 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,16.00,"93,000.00",GL,7.50,0.00,0.00,"111,600.00","1,376,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104138,Wiratex Wall Paint 847 25 KG,2.00,"435,000.00",PL,7.50,0.00,0.00,"65,250.00","804,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.694,18/05/2026 0:00,2605180413,T,,D.513,PUTRA REJEKI,RAJAWALI BARAT 45,U,GANIS,1,GUDANG BAIK,2104139,Wiratex Wall Paint 848 25 KG,2.00,"435,000.00",PL,7.50,0.00,0.00,"65,250.00","804,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.695,18/05/2026 0:00,2605180412,T,,U.161,TB.MAKMUR 2,JL.CIHANJUANG RAHAYU RT.01/06 KAMPUNG TU,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.695,18/05/2026 0:00,2605180412,T,,U.161,TB.MAKMUR 2,JL.CIHANJUANG RAHAYU RT.01/06 KAMPUNG TU,U,GANIS,1,GUDANG BAIK,2102095,Mascot Wall Filler  4 KG,4.00,"55,000.00",GLN,7.50,0.00,0.00,"16,500.00","203,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.695,18/05/2026 0:00,2605180412,T,,U.161,TB.MAKMUR 2,JL.CIHANJUANG RAHAYU RT.01/06 KAMPUNG TU,U,GANIS,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,6.00,"47,500.00",KL,5.00,0.00,0.00,"14,250.00","270,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.695,18/05/2026 0:00,2605180412,T,,U.161,TB.MAKMUR 2,JL.CIHANJUANG RAHAYU RT.01/06 KAMPUNG TU,U,GANIS,1,GUDANG BAIK,2101643,Kingkong Wall Paint Super White 1 KG,6.00,"31,000.00",KL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.696,18/05/2026 0:00,2605180411,T,,A.313,TEGUH,CIROYOM 49,U,GANIS,1,GUDANG BAIK,2600073,Alfa Zinc Chromate Primer Black Gloss 20KG,6.00,"858,000.00",PAIL,7.50,0.00,0.00,"386,100.00","4,761,900.00",,1,"INDOWIRA, PT"
JUAL,261.005.696,18/05/2026 0:00,2605180411,T,,A.313,TEGUH,CIROYOM 49,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.697,18/05/2026 0:00,2605180427,T,,G.519,TB.CAHAYA FAMILY,JL.KOLMAS GG.SARI LAKSANA NO.4 PARONGPON,G,JULIANTO,1,GUDANG BAIK,2104185,Wiratex Wall Paint 850 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
